,Found Exit,Group number,Number of friends,Friends,State,Social,Observer,run_id
2846,False,20.0,1.0,[<__main__.Visitor object at 0x0000017B59692610>],Waiting at bar,False,True,0
2847,False,20.0,1.0,[<__main__.Visitor object at 0x0000017B596925D0>],No friends in vision - moving randomly,True,True,0
2848,False,21.0,1.0,[<__main__.Visitor object at 0x0000017B59692690>],No friends in vision - moving randomly,True,False,0
2849,False,21.0,1.0,[<__main__.Visitor object at 0x0000017B59692650>],Friends far away - moving closer,True,False,0
2850,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",Friends far away - moving closer,False,True,0
2851,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",Friends far away - moving closer,True,True,0
2852,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",No friends in vision - moving randomly,False,True,0
2853,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B596927D0>]",Friends close by - moving randomly,False,True,0
2854,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>]",Friends far away - moving closer,True,False,0
2855,False,23.0,1.0,[<__main__.Visitor object at 0x0000017B59692850>],Moving towards bar,False,True,0
2856,False,23.0,1.0,[<__main__.Visitor object at 0x0000017B59692810>],Moving towards toilet,True,True,0
2857,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B596928D0>, <__main__.Visitor object at 0x0000017B59692910>]",Friends far away - timer went off - moving randomly,False,True,0
2858,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B59692890>, <__main__.Visitor object at 0x0000017B59692910>]",No friends in vision - moving randomly,True,True,0
2859,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B59692890>, <__main__.Visitor object at 0x0000017B596928D0>]",Waiting at bar,True,True,0
2860,False,25.0,1.0,[<__main__.Visitor object at 0x0000017B59692990>],Friends far away - timer went off - moving randomly,False,True,0
2861,False,25.0,1.0,[<__main__.Visitor object at 0x0000017B59692950>],Moving towards toilet,False,False,0
2862,False,26.0,0.0,[],No friends in vision - moving randomly,True,True,0
2863,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A50>, <__main__.Visitor object at 0x0000017B59692A90>]",Friends close by - moving randomly,False,True,0
2864,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A10>, <__main__.Visitor object at 0x0000017B59692A90>]",Moving towards toilet,True,True,0
2865,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A10>, <__main__.Visitor object at 0x0000017B59692A50>]",Friends far away - moving closer,True,True,0
2866,False,28.0,0.0,[],No friends in vision - moving randomly,True,True,0
2867,False,29.0,1.0,[<__main__.Visitor object at 0x0000017B59692B50>],Moving towards toilet,True,True,0
2868,False,29.0,1.0,[<__main__.Visitor object at 0x0000017B59692B10>],Arrived at previous location,True,True,0
2869,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C10>, <__main__.Visitor object at 0x0000017B59692C50>]",Friends far away - moving closer,True,False,0
2870,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692C10>, <__main__.Visitor object at 0x0000017B59692C50>]",Friends close by - moving randomly,True,True,0
2871,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C50>]",No friends in vision - moving randomly,True,True,0
2872,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C10>]",Friends far away - not visible,True,True,0
2873,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D10>, <__main__.Visitor object at 0x0000017B59692D50>]",No friends in vision - moving randomly,True,True,0
2874,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692D10>, <__main__.Visitor object at 0x0000017B59692D50>]",Friends far away - moving closer,True,True,0
2875,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D50>]",Moving towards bar,True,False,0
2876,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D10>]",No friends in vision - moving randomly,True,False,0
2877,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692DD0>, <__main__.Visitor object at 0x0000017B59692E10>]",Friends far away - moving closer,True,False,0
2878,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692D90>, <__main__.Visitor object at 0x0000017B59692E10>]",No friends in vision - moving randomly,False,True,0
2879,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692D90>, <__main__.Visitor object at 0x0000017B59692DD0>]",No friends in vision - moving randomly,False,False,0
2880,False,33.0,0.0,[],Moving towards toilet,True,False,0
2881,False,34.0,0.0,[],No friends in vision - moving randomly,True,False,0
2882,,,,,,,,0
2883,,,,,,,,0
2884,,,,,,,,0
2885,,,,,,,,0
2886,,,,,,,,0
2887,,,,,,,,0
2888,,,,,,,,0
2889,False,0.0,1.0,[<__main__.Visitor object at 0x0000017B3297F650>],Moving towards toilet,True,True,0
2890,False,0.0,1.0,[<__main__.Visitor object at 0x0000017B59691490>],Moving towards toilet,False,False,0
2891,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B572511D0>, <__main__.Visitor object at 0x0000017B57251CD0>]",Moving towards toilet,False,False,0
2892,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B5739BE10>, <__main__.Visitor object at 0x0000017B57251CD0>]",Moving towards toilet,False,False,0
2893,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B5739BE10>, <__main__.Visitor object at 0x0000017B572511D0>]",Moving towards toilet,True,True,0
2894,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B57252190>, <__main__.Visitor object at 0x0000017B596917D0>]",Moving towards toilet,True,True,0
2895,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B32671550>, <__main__.Visitor object at 0x0000017B596917D0>]",Moving towards bar,True,True,0
2896,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B32671550>, <__main__.Visitor object at 0x0000017B57252190>]",Moving towards toilet,True,True,0
2897,False,3.0,0.0,[],Moving towards toilet,False,False,0
2898,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>, <__main__.Visitor object at 0x0000017B59691910>]",Moving towards toilet,True,False,0
2899,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>, <__main__.Visitor object at 0x0000017B59691910>]",Moving towards bar,False,True,0
2900,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B596918D0>, <__main__.Visitor object at 0x0000017B59691910>]",Friends far away - not visible,True,True,0
2901,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B59691910>]",Moving towards toilet,False,True,0
2902,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>]",Moving towards toilet,False,True,0
2903,False,5.0,0.0,[],Moving towards toilet,True,False,0
2904,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B596919D0>, <__main__.Visitor object at 0x0000017B59691A10>]",Moving towards bar,False,True,0
2905,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B59691990>, <__main__.Visitor object at 0x0000017B59691A10>]",Moving towards toilet,True,False,0
2906,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B59691990>, <__main__.Visitor object at 0x0000017B596919D0>]",Moving towards toilet,False,False,0
2907,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Moving towards bar,True,True,0
2908,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Waiting at bar,True,False,0
2909,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Moving towards toilet,False,False,0
2910,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B50>]",Moving towards bar,True,True,0
2911,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>]",Moving towards toilet,True,True,0
2912,False,8.0,1.0,[<__main__.Visitor object at 0x0000017B59691BD0>],Moving towards toilet,True,False,0
2913,False,8.0,1.0,[<__main__.Visitor object at 0x0000017B59691B90>],Moving towards toilet,True,True,0
2914,False,9.0,0.0,[],Waiting at bar,False,True,0
2915,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691CD0>, <__main__.Visitor object at 0x0000017B59691D10>]",Moving towards bar,True,False,0
2916,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691CD0>, <__main__.Visitor object at 0x0000017B59691D10>]",Moving towards toilet,False,False,0
2917,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691D10>]",Moving towards toilet,True,False,0
2918,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691CD0>]",Moving towards toilet,True,True,0
2919,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D90>, <__main__.Visitor object at 0x0000017B59691DD0>, <__main__.Visitor object at 0x0000017B59691E10>]",Moving towards bar,True,True,0
2920,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D50>, <__main__.Visitor object at 0x0000017B59691DD0>, <__main__.Visitor object at 0x0000017B59691E10>]",Moving towards bar,True,True,0
2921,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D50>, <__main__.Visitor object at 0x0000017B59691D90>, <__main__.Visitor object at 0x0000017B59691E10>]",Moving towards toilet,True,True,0
2922,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D50>, <__main__.Visitor object at 0x0000017B59691D90>, <__main__.Visitor object at 0x0000017B59691DD0>]",No friends in vision - moving randomly,False,True,0
2923,False,12.0,0.0,[],No friends in vision - moving randomly,False,False,0
2924,False,13.0,1.0,[<__main__.Visitor object at 0x0000017B59691ED0>],Friends close by - moving randomly,False,True,0
2925,False,13.0,1.0,[<__main__.Visitor object at 0x0000017B59691E90>],Friends far away - not visible,False,True,0
2926,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F50>, <__main__.Visitor object at 0x0000017B59691F90>, <__main__.Visitor object at 0x0000017B59691FD0>, <__main__.Visitor object at 0x0000017B59692010>]",Friends far away - not visible,True,True,0
2927,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F10>, <__main__.Visitor object at 0x0000017B59691F90>, <__main__.Visitor object at 0x0000017B59691FD0>, <__main__.Visitor object at 0x0000017B59692010>]",Friends far away - moving closer,False,False,0
2928,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F10>, <__main__.Visitor object at 0x0000017B59691F50>, <__main__.Visitor object at 0x0000017B59691FD0>, <__main__.Visitor object at 0x0000017B59692010>]",Waiting at bar,False,False,0
2929,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F10>, <__main__.Visitor object at 0x0000017B59691F50>, <__main__.Visitor object at 0x0000017B59691F90>, <__main__.Visitor object at 0x0000017B59692010>]",No friends in vision - moving randomly,True,True,0
2930,False,14.0,4.0,"[<__main__.Visitor object at 0x0000017B59691F10>, <__main__.Visitor object at 0x0000017B59691F50>, <__main__.Visitor object at 0x0000017B59691F90>, <__main__.Visitor object at 0x0000017B59691FD0>]",Moving towards toilet,True,False,0
2931,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692090>, <__main__.Visitor object at 0x0000017B596920D0>, <__main__.Visitor object at 0x0000017B59692110>]",Friends far away - not visible,True,True,0
2932,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692050>, <__main__.Visitor object at 0x0000017B596920D0>, <__main__.Visitor object at 0x0000017B59692110>]",Moving towards toilet,True,False,0
2933,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692050>, <__main__.Visitor object at 0x0000017B59692090>, <__main__.Visitor object at 0x0000017B59692110>]",Friends far away - moving closer,True,True,0
2934,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692050>, <__main__.Visitor object at 0x0000017B59692090>, <__main__.Visitor object at 0x0000017B596920D0>]",No friends in vision - moving randomly,True,True,0
2935,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692190>, <__main__.Visitor object at 0x0000017B596921D0>, <__main__.Visitor object at 0x0000017B59692210>]",Arrived at previous location,False,True,0
2936,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692150>, <__main__.Visitor object at 0x0000017B596921D0>, <__main__.Visitor object at 0x0000017B59692210>]",Friends far away - not visible,True,False,0
2937,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692150>, <__main__.Visitor object at 0x0000017B59692190>, <__main__.Visitor object at 0x0000017B59692210>]",Moving towards toilet,True,True,0
2938,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692150>, <__main__.Visitor object at 0x0000017B59692190>, <__main__.Visitor object at 0x0000017B596921D0>]",No friends in vision - moving randomly,False,True,0
2939,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692290>, <__main__.Visitor object at 0x0000017B596922D0>, <__main__.Visitor object at 0x0000017B59692310>]",Friends far away - timer went off - moving randomly,False,False,0
2940,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692250>, <__main__.Visitor object at 0x0000017B596922D0>, <__main__.Visitor object at 0x0000017B59692310>]",Friends far away - moving closer,False,False,0
2941,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692250>, <__main__.Visitor object at 0x0000017B59692290>, <__main__.Visitor object at 0x0000017B59692310>]",Arrived at previous location,True,True,0
2942,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692250>, <__main__.Visitor object at 0x0000017B59692290>, <__main__.Visitor object at 0x0000017B596922D0>]",Friends far away - moving closer,True,False,0
2943,False,18.0,4.0,"[<__main__.Visitor object at 0x0000017B59692390>, <__main__.Visitor object at 0x0000017B596923D0>, <__main__.Visitor object at 0x0000017B59692410>, <__main__.Visitor object at 0x0000017B59692450>]",Friends close by - moving randomly,False,False,0
